Sort Code,person_age,person_income,person_emp_length,home_ownership,mortgage_debt,rent,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
31994,37,42000,0,0,0,1,MEDICAL,A,12000,,0,0.29,0,14
31997,41,69000,15,0,0,1,DEBTCONSOLIDATION,D,4000,16.29,1,0.06,0,13
31998,47,44004,2,0,0,1,PERSONAL,B,8000,,1,0.18,0,15
31999,37,45000,1,0,0,1,DEBTCONSOLIDATION,B,9000,11.71,1,0.2,0,16
32000,44,57000,1,0,0,1,PERSONAL,B,4200,,0,0.07,0,11
32002,41,40000,3,0,0,1,PERSONAL,A,9200,7.49,0,0.23,0,15
32005,39,31200,2,0,0,1,EDUCATION,B,6400,11.49,0,0.21,0,16
32010,39,40000,5,0,0,1,EDUCATION,D,6000,14.54,0,0.15,0,11
32019,39,55059,16,0,0,1,HOMEIMPROVEMENT,B,24000,12.53,1,0.44,0,11
32024,39,182500,2,0,0,1,HOMEIMPROVEMENT,A,12500,5.42,0,0.07,0,11
32030,40,30000,2,0,0,1,VENTURE,B,10625,,1,0.35,0,13
32031,46,50000,0,0,0,1,HOMEIMPROVEMENT,B,4350,10.99,0,0.09,0,16
32033,41,38500,6,0,0,1,DEBTCONSOLIDATION,A,7500,8.49,0,0.19,0,12
32036,38,53052,0,0,0,1,EDUCATION,B,8000,,0,0.15,0,15
32039,47,18000,4,0,0,1,MEDICAL,A,2000,7.29,0,0.11,0,11
32040,38,80000,9,0,0,1,EDUCATION,B,2500,10.99,0,0.03,0,13
32044,44,37000,0,0,0,1,PERSONAL,C,3500,12.87,0,0.09,0,13
32047,36,53126,1,0,0,1,MEDICAL,D,8000,,1,0.15,0,11
32048,36,250000,2,0,0,1,DEBTCONSOLIDATION,A,20000,7.88,0,0.08,0,17
32050,43,36000,0,0,0,1,MEDICAL,A,9000,5.79,0,0.25,0,14
32054,39,201000,6,0,0,1,VENTURE,B,13500,11.49,0,0.07,0,16
32055,50,19200,2,0,0,1,DEBTCONSOLIDATION,F,4000,,1,0.21,0,11
32057,39,37800,5,0,0,1,DEBTCONSOLIDATION,B,7000,11.49,0,0.19,0,16
32059,40,80000,0,0,0,1,PERSONAL,A,6000,8.94,0,0.07,0,11
32060,40,71599,0,0,0,1,PERSONAL,A,6000,9.63,0,0.08,0,14
32067,36,29000,9,0,0,1,VENTURE,B,1200,12.42,0,0.04,0,11
32070,40,32878,6,0,0,1,HOMEIMPROVEMENT,C,13775,12.98,1,0.42,0,11
32071,37,780000,9,0,0,1,VENTURE,B,7500,12.18,0,0.01,0,13
32078,41,42000,2,0,0,1,MEDICAL,A,5000,7.49,0,0.12,0,12
32080,38,30000,6,0,0,1,DEBTCONSOLIDATION,A,8000,,0,0.27,0,12
32085,37,73000,4,0,0,1,HOMEIMPROVEMENT,B,11500,12.21,0,0.16,0,13
32086,37,63000,1,0,0,1,EDUCATION,A,14900,9.63,0,0.24,0,17
32089,43,55000,3,0,0,1,DEBTCONSOLIDATION,B,11750,10.99,0,0.21,0,16
32091,40,95000,0,0,0,1,HOMEIMPROVEMENT,B,17000,10,0,0.18,0,12
32092,44,62400,,0,0,1,PERSONAL,E,10000,16.82,1,0.16,0,15
32094,38,61000,0,0,0,1,EDUCATION,B,1000,9.45,0,0.02,0,12
32095,47,52000,3,0,0,1,MEDICAL,B,6000,10.99,0,0.12,0,14
32096,41,100000,3,0,0,1,VENTURE,B,12000,10.74,0,0.12,0,12
32105,40,68000,12,0,0,1,VENTURE,A,7000,7.51,0,0.1,0,16
32108,37,12360,3,0,0,1,VENTURE,B,4000,9.99,1,0.32,0,13
32109,36,72800,3,0,0,1,HOMEIMPROVEMENT,D,24000,14.09,1,0.33,0,16
32112,37,50000,0,0,0,1,VENTURE,B,5000,11.89,0,0.1,0,12
32117,39,24000,0,0,0,1,VENTURE,D,3000,14.12,1,0.13,0,12
32119,37,45000,1,0,0,1,MEDICAL,A,7200,9.63,0,0.16,0,11
32121,39,35000,8,0,0,1,MEDICAL,C,8000,13.22,0,0.23,0,16
32122,37,65000,7,0,0,1,EDUCATION,A,9000,6.91,0,0.14,0,14
32123,37,40000,0,0,0,1,VENTURE,B,12000,9.91,0,0.3,0,15
32124,41,30000,3,0,0,1,PERSONAL,A,8875,5.42,0,0.3,0,16
32127,37,25000,0,0,0,1,HOMEIMPROVEMENT,D,2775,15.65,1,0.11,0,12
32128,37,130000,2,0,0,1,VENTURE,B,13000,9.88,0,0.1,0,14
32129,37,90000,15,0,0,1,HOMEIMPROVEMENT,A,12000,7.51,0,0.13,0,11
32132,44,51850,7,0,0,1,MEDICAL,D,10000,14.11,1,0.16,0,12
32133,37,58000,9,0,0,1,VENTURE,B,18200,10.99,1,0.31,0,17
32138,36,36000,3,0,0,1,DEBTCONSOLIDATION,B,2500,9.76,0,0.07,0,12
32145,41,24000,2,0,0,1,MEDICAL,D,4000,16.07,1,0.17,0,16
32147,36,31000,2,0,0,1,PERSONAL,D,8000,14.11,1,0.26,0,14
32150,42,32000,5,0,0,1,DEBTCONSOLIDATION,B,10000,11.71,1,0.31,0,14
32152,37,20004,0,0,0,1,VENTURE,B,5000,,0,0.25,0,14
32155,36,16800,2,0,0,1,VENTURE,C,1200,13.06,0,0.07,0,14
32156,36,69000,0,0,0,1,MEDICAL,B,15600,10.99,0,0.23,0,12
32158,36,60000,2,0,0,1,HOMEIMPROVEMENT,B,15000,,0,0.25,0,12
32159,37,85000,5,0,0,1,DEBTCONSOLIDATION,A,35000,8.9,1,0.41,0,17
32160,36,32004,3,0,0,1,MEDICAL,B,5000,10.62,0,0.16,0,13
32161,41,56004,4,0,0,1,VENTURE,B,12800,11.48,0,0.23,0,12
32163,37,26500,11,0,0,1,MEDICAL,C,2000,13.16,0,0.08,0,12
32167,37,42000,2,0,0,1,MEDICAL,C,8400,13.49,0,0.2,0,14
32168,46,72194,8,0,0,1,HOMEIMPROVEMENT,B,17000,8.88,0,0.24,0,14
32170,39,75000,0,0,0,1,PERSONAL,B,14400,12.53,0,0.19,0,15
32171,41,52106,4,0,0,1,EDUCATION,C,5000,12.84,1,0.1,0,13
32172,38,18000,4,0,0,1,PERSONAL,C,3000,13.23,1,0.17,0,17
32175,40,55000,14,0,0,1,EDUCATION,A,18000,7.88,1,0.33,0,14
32177,39,97000,15,0,0,1,DEBTCONSOLIDATION,B,3000,9.25,0,0.03,0,13
32179,46,48956,0,0,0,1,MEDICAL,B,2800,10.59,0,0.06,0,14
32180,36,58000,18,0,0,1,DEBTCONSOLIDATION,A,5000,6.62,0,0.09,0,17
32182,37,30000,7,0,0,1,PERSONAL,B,10000,9.25,1,0.33,0,13
32185,40,64200,2,0,0,1,DEBTCONSOLIDATION,A,3000,7.74,0,0.05,0,17
32187,38,65000,2,0,0,1,MEDICAL,A,7000,7.88,0,0.11,0,17
32188,49,15000,6,0,0,1,MEDICAL,B,2400,9.91,1,0.16,0,13
32190,36,31000,2,0,0,1,VENTURE,A,2500,8.9,0,0.08,0,15
32192,41,45840,5,0,0,1,DEBTCONSOLIDATION,B,4600,10.99,0,0.1,0,14
32193,38,55000,2,0,0,1,PERSONAL,B,14000,11.48,0,0.25,0,14
32199,42,70000,6,0,0,1,PERSONAL,B,12000,,0,0.17,0,17
32203,40,54000,7,0,0,1,PERSONAL,B,12000,10.62,0,0.22,0,17
32205,37,45000,0,0,0,1,DEBTCONSOLIDATION,A,8000,9.63,0,0.18,0,14
32206,41,113000,1,0,0,1,PERSONAL,D,12000,16,1,0.11,0,15
32216,39,24000,1,0,0,1,DEBTCONSOLIDATION,A,8500,7.49,1,0.35,0,12
32220,42,75000,6,0,0,1,MEDICAL,A,17000,7.9,0,0.23,0,13
32224,41,70000,2,0,0,1,EDUCATION,A,10000,7.88,0,0.14,0,17
32225,36,430000,2,0,0,1,EDUCATION,C,25000,13.8,0,0.06,0,11
32226,44,48000,0,0,0,1,MEDICAL,C,5000,13.43,0,0.1,0,17
32228,40,65000,1,0,0,1,HOMEIMPROVEMENT,B,5000,9.63,0,0.08,0,17
32230,39,52273,3,0,0,1,EDUCATION,B,5000,,0,0.1,0,12
32231,37,65000,7,0,0,1,HOMEIMPROVEMENT,C,12000,13.98,0,0.18,0,12
32245,39,18300,0,0,0,1,EDUCATION,D,1200,14.74,1,0.07,0,17
32246,36,93000,1,0,0,1,MEDICAL,C,12000,13.48,0,0.13,0,13
32247,40,52479,17,0,0,1,HOMEIMPROVEMENT,D,6600,14.54,1,0.13,0,17
32253,42,45000,1,0,0,1,MEDICAL,B,18200,10.83,1,0.4,0,16
32256,38,35000,0,0,0,1,DEBTCONSOLIDATION,B,5600,11.11,0,0.16,0,17
32258,37,21600,7,0,0,1,MEDICAL,B,3000,12.18,0,0.14,0,14
32265,43,51600,,0,0,1,VENTURE,B,1500,11.86,0,0.03,0,12
32268,37,32000,4,0,0,1,MEDICAL,C,10000,13.79,1,0.31,0,14
32270,37,21600,4,0,0,1,MEDICAL,D,3800,,1,0.18,0,11
32272,45,60000,4,0,0,1,EDUCATION,B,25000,9.99,1,0.42,0,14
32274,42,50426,0,0,0,1,MEDICAL,A,4200,7.49,0,0.08,0,14
32276,48,66000,6,0,0,1,HOMEIMPROVEMENT,B,6000,11.89,0,0.09,0,16
32278,46,60000,9,0,0,1,HOMEIMPROVEMENT,D,15000,16.32,0,0.25,0,16
32280,43,11340,4,0,0,1,EDUCATION,C,1950,,1,0.17,0,11
32283,42,38400,4,0,0,1,MEDICAL,B,13000,,1,0.34,0,17
32287,36,48686,21,0,0,1,MEDICAL,D,12000,13.99,0,0.25,0,13
32288,36,44000,4,0,0,1,DEBTCONSOLIDATION,D,8000,17.49,1,0.18,0,15
32299,58,900000,18,0,0,1,DEBTCONSOLIDATION,C,19600,13.98,0,0.02,0,28
32300,65,76000,3,0,0,1,EDUCATION,B,35000,10.99,1,0.46,0,27
32302,53,85000,19,0,0,1,PERSONAL,D,35000,15.65,1,0.41,0,19
32303,58,108350,5,0,0,1,PERSONAL,D,35000,14.91,1,0.32,0,19
32305,53,304800,6,0,0,1,VENTURE,B,5000,8.88,0,0.02,0,29
32312,59,175000,3,0,0,1,PERSONAL,B,12000,10.59,0,0.07,0,27
32313,51,153000,2,0,0,1,PERSONAL,D,25000,15.58,1,0.16,0,23
32314,62,68375,4,0,0,1,MEDICAL,C,24250,12.73,1,0.35,0,28
32316,53,70000,6,0,0,1,PERSONAL,D,24000,16.77,1,0.34,0,20
32317,54,77000,24,0,0,1,VENTURE,C,24000,13.49,1,0.31,0,21
32319,60,45600,1,0,0,1,PERSONAL,B,20000,10,1,0.44,0,20
32320,54,50000,14,0,0,1,DEBTCONSOLIDATION,A,20000,7.9,1,0.4,0,20
32321,55,50000,2,0,0,1,HOMEIMPROVEMENT,A,20000,7.51,1,0.4,0,30
32322,52,54833,14,0,0,1,HOMEIMPROVEMENT,A,20000,7.49,1,0.36,0,25
32323,61,51000,2,0,0,1,MEDICAL,D,20000,14.09,1,0.39,0,21
32324,52,59004,4,0,0,1,DEBTCONSOLIDATION,D,20000,15.58,1,0.34,0,22
32325,55,75000,2,0,0,1,MEDICAL,B,20000,11.83,0,0.27,0,23
32327,64,105000,8,0,0,1,HOMEIMPROVEMENT,E,20000,18.64,0,0.19,0,30
32331,51,80000,3,0,0,1,VENTURE,F,18000,18.78,0,0.23,0,19
32332,52,84000,3,0,0,1,VENTURE,A,18000,8.49,0,0.21,0,24
32333,51,45000,1,0,0,1,DEBTCONSOLIDATION,A,16000,7.9,1,0.36,0,19
32334,54,33600,0,0,0,1,DEBTCONSOLIDATION,B,1000,10.65,1,0.03,0,29
32336,55,54000,4,0,0,1,DEBTCONSOLIDATION,C,1000,13.99,1,0.02,0,27
32337,52,85000,5,0,0,1,MEDICAL,A,1000,8.9,0,0.01,0,28
32338,52,15000,3,0,0,1,PERSONAL,B,1200,,1,0.08,0,20
32339,58,33600,6,0,0,1,EDUCATION,C,1500,14.79,0,0.04,0,28
32340,52,54000,0,0,0,1,PERSONAL,A,1500,8.49,1,0.03,0,24
32345,53,138000,4,0,0,1,PERSONAL,B,15000,12.69,1,0.11,0,21
32346,58,51252,0,0,0,1,PERSONAL,B,13500,11.58,0,0.26,0,21
32347,51,38000,7,0,0,1,PERSONAL,B,13000,12.42,1,0.34,0,18
32348,55,39000,2,0,0,1,HOMEIMPROVEMENT,B,13000,11.48,1,0.33,0,27
32349,53,26400,3,0,0,1,DEBTCONSOLIDATION,A,2500,,0,0.09,0,28
32350,57,26400,2,0,0,1,PERSONAL,C,2500,13.48,0,0.09,0,18
32352,58,39996,2,0,0,1,VENTURE,B,2500,10.37,0,0.06,0,27
32353,57,15840,2,0,0,1,MEDICAL,B,3000,10.38,1,0.19,0,20
32354,51,37200,4,0,0,1,MEDICAL,B,3000,10.62,1,0.08,0,30
32355,57,45600,21,0,0,1,VENTURE,B,3000,9.91,0,0.07,0,20
32356,78,48000,41,0,0,1,MEDICAL,A,3000,7.51,0,0.06,0,25
32357,51,50000,9,0,0,1,DEBTCONSOLIDATION,B,12000,10.37,0,0.24,0,25
32359,65,57996,4,0,0,1,EDUCATION,D,3000,,0,0.05,0,27
32362,66,38400,14,0,0,1,MEDICAL,A,11000,5.42,0,0.29,0,19
32363,52,48000,3,0,0,1,MEDICAL,C,11000,12.73,0,0.23,0,22
32364,52,85000,1,0,0,1,DEBTCONSOLIDATION,B,11000,12.42,0,0.13,0,25
32367,58,20000,0,0,0,1,EDUCATION,B,4000,9.99,0,0.2,0,30
32371,53,24000,5,0,0,1,MEDICAL,B,4400,12.42,0,0.18,0,23
32373,53,60000,0,0,0,1,MEDICAL,A,4425,8.9,0,0.07,0,29
32374,52,50000,3,0,0,1,EDUCATION,B,4500,11.89,0,0.09,0,25
32375,58,72000,5,0,0,1,EDUCATION,B,4500,,0,0.06,0,18
32376,52,90750,7,0,0,1,MEDICAL,C,4500,14.72,0,0.05,0,28
32377,60,31500,2,0,0,1,DEBTCONSOLIDATION,C,4650,13.23,0,0.15,0,27
32380,54,107000,27,0,0,1,VENTURE,B,10000,9.91,0,0.09,0,20
32381,56,150000,7,0,0,1,HOMEIMPROVEMENT,C,10000,13.49,0,0.07,0,20
32384,70,30000,1,0,0,1,MEDICAL,B,5000,10.96,0,0.17,0,28
32387,51,99000,2,0,0,1,HOMEIMPROVEMENT,B,9000,11.49,0,0.09,0,22
32388,51,60000,6,0,0,1,DEBTCONSOLIDATION,A,8500,5.79,0,0.14,0,18
32389,57,56650,1,0,0,1,PERSONAL,C,5000,15.96,0,0.09,0,24
32391,52,64500,0,0,0,1,PERSONAL,B,5000,11.26,0,0.08,0,25
32392,53,88000,0,0,0,1,EDUCATION,A,5000,8.49,0,0.06,0,25
32395,63,37000,24,0,0,1,DEBTCONSOLIDATION,C,5450,15.96,1,0.15,0,22
32397,55,48000,1,0,0,1,EDUCATION,B,5500,10.62,1,0.11,0,22
32400,55,54000,20,0,0,1,VENTURE,A,5800,6.76,0,0.11,0,24
32401,69,24000,3,0,0,1,MEDICAL,A,6000,6.62,0,0.25,0,20
32403,52,35000,0,0,0,1,PERSONAL,B,6000,,0,0.17,0,22
32405,62,66000,2,0,0,1,EDUCATION,B,6000,,0,0.09,0,23
32407,51,98000,5,0,0,1,PERSONAL,C,6000,15.96,0,0.06,0,23
32408,53,110000,3,0,0,1,VENTURE,A,6000,7.9,0,0.05,0,23
32409,56,19200,0,0,0,1,VENTURE,B,6025,11.71,1,0.31,0,19
32410,52,75400,0,0,0,1,DEBTCONSOLIDATION,A,6125,7.74,0,0.08,0,18
32412,52,71520,0,0,0,1,VENTURE,E,7000,16.82,1,0.1,0,28
32415,52,150000,1,0,0,1,DEBTCONSOLIDATION,A,7000,6.99,0,0.05,0,28
32416,57,170000,5,0,0,1,HOMEIMPROVEMENT,C,6300,13.11,0,0.04,0,26
32417,94,24000,1,0,0,1,MEDICAL,C,6500,,0,0.27,0,27
32419,57,70000,0,0,0,1,VENTURE,B,6600,10.99,0,0.09,0,21
32421,57,77385,4,0,0,1,VENTURE,A,6625,7.66,0,0.09,0,29
32423,80,64000,7,0,0,1,MEDICAL,B,6800,11.71,0,0.11,0,25
32424,66,42000,2,0,0,1,MEDICAL,B,6475,9.99,0,0.15,0,24
32425,53,28000,2,0,0,1,DEBTCONSOLIDATION,C,7000,6,0,0.25,0,26
32430,54,22880,6,0,0,1,MEDICAL,B,7500,11.89,1,0.33,0,22
32431,56,65000,7,0,0,1,DEBTCONSOLIDATION,A,7700,5.42,0,0.12,0,24
32433,73,75000,0,0,0,1,MEDICAL,A,7800,,0,0.1,0,24
32434,51,28000,3,0,0,1,VENTURE,B,8000,11.86,0,0.29,0,26
32435,52,33996,5,0,0,1,MEDICAL,B,8000,9.25,0,0.24,0,25
32437,70,42000,1,0,0,1,MEDICAL,B,8000,9.63,0,0.19,0,24
32440,55,51000,2,0,0,1,PERSONAL,A,8000,5.79,0,0.16,0,26
32447,51,62046,8,0,0,1,VENTURE,A,8000,,0,0.13,0,30
32448,57,64000,20,0,0,1,VENTURE,A,8000,8.9,0,0.13,0,19
32450,53,85000,2,0,0,1,MEDICAL,A,8000,7.74,0,0.09,0,28
32453,62,51600,2,0,0,1,PERSONAL,A,8525,6.54,0,0.17,0,24
32454,56,32400,,0,0,1,MEDICAL,A,8575,7.51,0,0.26,0,18
32456,51,52250,4,0,0,1,VENTURE,C,9200,13.61,0,0.18,0,24
32457,53,55000,1,0,0,1,HOMEIMPROVEMENT,A,9500,5.42,0,0.17,0,26
32458,59,42000,14,0,0,1,PERSONAL,A,9600,7.66,0,0.23,0,19
32461,51,36000,3,0,0,1,MEDICAL,D,10000,15.65,0,0.28,0,30
32464,53,43200,0,0,0,1,VENTURE,B,10000,9.88,0,0.23,0,30
32466,65,45900,2,0,0,1,PERSONAL,C,10000,,0,0.22,0,29
32467,61,10636,3,0,0,1,PERSONAL,B,4000,12.21,1,0.38,0,25
32478,61,90000,1,0,0,1,MEDICAL,A,10000,5.79,0,0.11,0,20
32480,52,36000,8,0,0,1,DEBTCONSOLIDATION,B,11200,12.18,1,0.31,0,29
32484,55,34000,0,0,0,1,DEBTCONSOLIDATION,A,12000,6.92,1,0.35,0,30
32486,64,24000,1,0,0,1,MEDICAL,A,3000,6.99,0,0.13,0,21
32489,51,68000,5,0,0,1,PERSONAL,D,12000,16.77,0,0.18,0,28
32492,51,80000,1,0,0,1,HOMEIMPROVEMENT,B,12000,12.69,0,0.15,0,23
32493,51,84000,7,0,0,1,HOMEIMPROVEMENT,A,12000,7.49,0,0.14,0,23
32496,58,100000,6,0,0,1,EDUCATION,A,12000,8.9,0,0.12,0,30
32497,53,105000,1,0,0,1,EDUCATION,A,12000,6.91,0,0.11,0,23
32498,63,1782000,13,0,0,1,EDUCATION,C,12025,14.27,0,0.01,0,30
32503,62,16800,0,0,0,1,VENTURE,A,2500,6.91,0,0.15,0,24
32519,57,40000,1,0,0,1,DEBTCONSOLIDATION,A,15000,8.9,1,0.38,0,20
32522,73,39240,0,0,0,1,MEDICAL,B,1800,12.53,0,0.05,0,21
32523,70,48000,0,0,0,1,MEDICAL,A,15000,6.99,1,0.31,0,24
32535,76,75000,23,0,0,1,MEDICAL,A,15000,8.94,0,0.2,0,25
32546,60,9600,4,0,0,1,DEBTCONSOLIDATION,B,2800,10.99,1,0.29,0,28
32554,54,20000,2,0,0,1,MEDICAL,C,5000,,0,0.25,0,28
32555,60,98000,1,0,0,1,HOMEIMPROVEMENT,D,15000,16.29,1,0.15,0,29
32557,55,50000,2,0,0,1,DEBTCONSOLIDATION,A,20000,7.51,1,0.4,0,28
32558,69,24000,3,0,0,1,MEDICAL,A,6000,6.62,0,0.25,0,23
32560,51,58000,2,0,0,1,MEDICAL,E,1500,19.03,1,0.03,0,24
32561,57,77385,4,0,0,1,PERSONAL,A,6625,7.66,0,0.09,0,27
32565,53,45000,0,0,0,1,PERSONAL,C,5600,13.79,0,0.12,0,28
32566,57,40000,1,0,0,1,MEDICAL,A,15000,8.9,1,0.38,0,21
32567,52,30000,6,0,0,1,VENTURE,C,5000,12.73,0,0.17,0,18
32568,53,85000,2,0,0,1,PERSONAL,A,8000,7.74,0,0.09,0,26
32571,58,72000,5,0,0,1,HOMEIMPROVEMENT,B,4500,,0,0.06,0,23
32572,60,45600,1,0,0,1,VENTURE,B,20000,10,1,0.44,0,26
32576,52,64500,0,0,0,1,EDUCATION,B,5000,11.26,0,0.08,0,20
32579,65,76000,3,0,0,1,HOMEIMPROVEMENT,B,35000,10.99,1,0.46,0,28
32581,66,42000,2,0,0,1,MEDICAL,B,6475,9.99,0,0.15,0,30
27,21,11000,3,0,1,0,VENTURE,E,4575,17.74,1,0.42,1,3
66,22,12000,7,0,1,0,EDUCATION,D,1500,14.84,0,0.13,1,3
68,25,259000,9,0,1,0,HOMEIMPROVEMENT,D,20000,14.42,0,0.08,1,2
89,21,12000,5,0,1,0,DEBTCONSOLIDATION,E,3250,15.68,1,0.27,1,3
99,25,234000,3,0,1,0,MEDICAL,C,20000,14.27,0,0.09,1,4
102,25,221004,6,0,1,0,DEBTCONSOLIDATION,D,11900,14.42,1,0.05,1,3
103,26,232500,0,0,1,0,MEDICAL,C,25000,14.17,0,0.11,1,2
113,25,225000,0,0,1,0,HOMEIMPROVEMENT,E,30000,19.91,0,0.13,1,2
140,26,216000,10,0,1,0,EDUCATION,C,20000,14.22,0,0.09,1,2
141,23,215000,7,0,1,0,MEDICAL,C,35000,14.79,0,0.16,1,3
160,23,190000,5,0,1,0,EDUCATION,F,22000,17.58,1,0.12,1,3
237,24,172000,6,0,1,0,DEBTCONSOLIDATION,C,20000,13.47,1,0.12,1,4
278,23,15000,1,0,1,0,MEDICAL,C,1750,12.68,0,0.12,1,3
302,25,162000,5,0,1,0,DEBTCONSOLIDATION,E,25000,16,1,0.15,1,3
332,26,170000,0,0,1,0,VENTURE,C,12000,13.57,0,0.07,1,2
348,22,153000,5,0,1,0,DEBTCONSOLIDATION,D,24000,15.62,1,0.16,1,2
353,23,16000,3,0,1,0,DEBTCONSOLIDATION,C,2275,13.06,0,0.14,1,4
392,23,160000,2,0,1,0,EDUCATION,D,25000,15.65,0,0.16,1,2
394,21,160000,3,0,1,0,VENTURE,D,15250,15.31,0,0.1,1,4
395,25,160000,3,0,1,0,VENTURE,C,20000,13.47,0,0.13,1,2
396,22,16800,0,0,1,0,HOMEIMPROVEMENT,C,4750,13.85,1,0.28,1,2
409,22,17352,,0,1,0,EDUCATION,C,2250,15.27,0,0.13,1,3
420,22,17760,6,0,1,0,EDUCATION,C,4975,,1,0.28,1,3
481,24,18000,3,0,1,0,VENTURE,C,1200,11.34,0,0.07,1,4
497,21,18701,0,0,1,0,PERSONAL,D,4200,14.11,1,0.22,1,4
539,22,19200,6,0,1,0,DEBTCONSOLIDATION,C,5000,14.17,1,0.26,1,2
545,22,19200,6,0,1,0,HOMEIMPROVEMENT,D,1400,14.91,1,0.07,1,4
596,23,20000,7,0,1,0,EDUCATION,C,3625,,0,0.18,1,3
647,23,20004,2,0,1,0,EDUCATION,E,2500,16.82,0,0.12,1,2
665,22,20400,6,0,1,0,EDUCATION,D,6000,15.99,0,0.29,1,4
696,21,21000,5,0,1,0,DEBTCONSOLIDATION,D,3500,17.27,1,0.17,1,2
721,22,21120,3,0,1,0,DEBTCONSOLIDATION,D,1625,16.89,1,0.08,1,3
723,21,21216,5,0,1,0,HOMEIMPROVEMENT,D,4500,,1,0.21,1,2
846,22,22800,,0,1,0,PERSONAL,C,8300,12.61,1,0.36,1,2
860,23,23000,7,0,1,0,HOMEIMPROVEMENT,D,3600,17.27,1,0.16,1,3
873,25,23000,4,0,1,0,PERSONAL,C,10000,,1,0.43,1,2
875,22,23000,4,0,1,0,EDUCATION,D,7000,14.96,0,0.3,1,3
916,25,23920,0,0,1,0,MEDICAL,D,6000,14.59,1,0.25,1,2
943,25,24000,0,0,1,0,DEBTCONSOLIDATION,C,6000,13.49,0,0.25,1,3
986,23,24000,2,0,1,0,MEDICAL,D,5000,15.99,1,0.21,1,2
1034,25,24000,0,0,1,0,VENTURE,D,1200,15.21,0,0.05,1,4
1036,25,24000,2,0,1,0,PERSONAL,D,3500,15.58,1,0.15,1,2
1079,24,24000,3,0,1,0,EDUCATION,C,8000,11.34,0,0.33,1,4
1087,23,24091,5,0,1,0,PERSONAL,C,3500,12.99,0,0.15,1,2
1109,21,24960,0,0,1,0,PERSONAL,C,2000,13.99,0,0.08,1,3
1220,21,25000,4,0,1,0,VENTURE,C,2800,,0,0.11,1,3
1275,21,25200,0,0,1,0,PERSONAL,C,6500,14.26,1,0.26,1,2
1294,25,25568,7,0,1,0,EDUCATION,C,12000,13.47,1,0.47,1,2
1333,23,26000,0,0,1,0,HOMEIMPROVEMENT,E,10000,,1,0.38,1,3
1340,21,26000,5,0,1,0,MEDICAL,D,14500,14.61,1,0.56,1,2
1349,22,26000,6,0,1,0,VENTURE,C,17000,12.84,1,0.65,1,4
1354,23,26000,2,0,1,0,VENTURE,E,7000,14.93,0,0.27,1,4
1397,25,26400,5,0,1,0,MEDICAL,C,5975,12.99,0,0.23,1,4
1414,26,26400,10,0,1,0,PERSONAL,C,8500,13.23,0,0.32,1,3
1429,21,26500,3,0,1,0,MEDICAL,D,6000,14.46,1,0.23,1,4
1450,21,27000,3,0,1,0,MEDICAL,C,9600,13.49,0,0.36,1,2
1457,23,27000,0,0,1,0,HOMEIMPROVEMENT,D,1000,15.99,1,0.04,1,3
1531,24,27600,1,0,1,0,PERSONAL,C,2000,14.27,0,0.07,1,2
1537,24,27600,5,0,1,0,MEDICAL,D,6000,15.62,1,0.22,1,2
1553,23,27600,0,0,1,0,EDUCATION,C,1200,13.92,0,0.04,1,3
1601,21,28000,2,0,1,0,EDUCATION,C,1000,12.99,0,0.04,1,4
1725,21,28800,2,0,1,0,PERSONAL,C,5500,13.23,0,0.19,1,2
1732,24,28800,5,0,1,0,DEBTCONSOLIDATION,C,5500,,0,0.19,1,3
1748,24,28900,2,0,1,0,DEBTCONSOLIDATION,C,5500,12.98,0,0.19,1,2
1749,24,28932,4,0,1,0,PERSONAL,C,10000,,0,0.35,1,2
1799,22,29124,0,0,1,0,MEDICAL,E,8875,15.68,1,0.3,1,3
1818,21,29664,5,0,1,0,DEBTCONSOLIDATION,C,5000,13.57,1,0.17,1,4
1826,23,29952,1,0,1,0,DEBTCONSOLIDATION,D,4750,14.46,1,0.16,1,4
1949,22,30000,5,0,1,0,MEDICAL,C,3000,14.79,0,0.1,1,3
2020,21,30000,0,0,1,0,EDUCATION,D,2000,14.46,0,0.07,1,4
2038,23,30000,2,0,1,0,EDUCATION,E,12000,16.45,0,0.4,1,3
2041,24,30000,3,0,1,0,DEBTCONSOLIDATION,C,4500,14.72,0,0.15,1,4
2049,25,30000,0,0,1,0,HOMEIMPROVEMENT,C,6000,14.35,0,0.2,1,2
2070,24,30000,8,0,1,0,HOMEIMPROVEMENT,C,5000,13.48,1,0.17,1,2
2078,24,30000,9,0,1,0,DEBTCONSOLIDATION,C,2400,13.11,0,0.08,1,2
2131,26,30000,0,0,1,0,VENTURE,C,4000,13.16,0,0.13,1,4
2142,22,30000,6,0,1,0,PERSONAL,D,6600,14.42,0,0.22,1,4
2144,23,30000,0,0,1,0,MEDICAL,D,8000,,1,0.27,1,3
2199,23,30652,4,0,1,0,DEBTCONSOLIDATION,D,6000,14.54,1,0.2,1,2
2244,24,31000,8,0,1,0,PERSONAL,D,9000,14.84,1,0.29,1,4
2272,25,31200,9,0,1,0,HOMEIMPROVEMENT,D,2400,17.58,1,0.08,1,4
2309,24,31200,2,0,1,0,EDUCATION,C,6700,14.26,0,0.21,1,2
